"Country","Country_Code","Indicator","Series_Code","Value","Year"
"Tajikistan","TJK","Account, male (% age 15+)","account.t.d.2",2.96,2011
"Tajikistan","TJK","Account, male (% age 15+)","account.t.d.2",13.9,2014
"Tajikistan","TJK","Account, male (% age 15+)","account.t.d.2",52.09,2017
"Tajikistan","TJK","Account, male (% age 15+)","account.t.d.2",39.57,2021
"Tajikistan","TJK","Account, male (% age 15+)","account.t.d.2",NA,2022
"Tajikistan","TJK","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Tajikistan","TJK","Borrowed any money (% age 15+)","borrow.any",25.07,2014
"Tajikistan","TJK","Borrowed any money (% age 15+)","borrow.any",33.68,2017
"Tajikistan","TJK","Borrowed any money (% age 15+)","borrow.any",31.75,2021
"Tajikistan","TJK","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Tajikistan","TJK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Tajikistan","TJK","Made a digital payment (% age 15+)","g20.made.t.d",4.88,2014
"Tajikistan","TJK","Made a digital payment (% age 15+)","g20.made.t.d",36.96,2017
"Tajikistan","TJK","Made a digital payment (% age 15+)","g20.made.t.d",22.75,2021
"Tajikistan","TJK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Tajikistan","TJK","Saved any money (% age 15+)","save.any",NA,2011
"Tajikistan","TJK","Saved any money (% age 15+)","save.any",31.32,2014
"Tajikistan","TJK","Saved any money (% age 15+)","save.any",32.8,2017
"Tajikistan","TJK","Saved any money (% age 15+)","save.any",18.27,2021
"Tajikistan","TJK","Saved any money (% age 15+)","save.any",NA,2022
"Tanzania","TZA","Account (% age 15+)","account.t.d",17.26,2011
"Tanzania","TZA","Account (% age 15+)","account.t.d",39.78,2014
"Tanzania","TZA","Account (% age 15+)","account.t.d",46.75,2017
"Tanzania","TZA","Account (% age 15+)","account.t.d",52.43,2021
"Tanzania","TZA","Account (% age 15+)","account.t.d",NA,2022
"Tanzania","TZA","Account, female (% age 15+)","account.t.d.1",13.82,2011
"Tanzania","TZA","Account, female (% age 15+)","account.t.d.1",34.33,2014
"Tanzania","TZA","Account, female (% age 15+)","account.t.d.1",42.15,2017
"Tanzania","TZA","Account, female (% age 15+)","account.t.d.1",46.03,2021
"Tanzania","TZA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Tanzania","TZA","Account, male (% age 15+)","account.t.d.2",20.79,2011
"Tanzania","TZA","Account, male (% age 15+)","account.t.d.2",45.45,2014
"Tanzania","TZA","Account, male (% age 15+)","account.t.d.2",51.55,2017
"Tanzania","TZA","Account, male (% age 15+)","account.t.d.2",59.37,2021
"Tanzania","TZA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Tanzania","TZA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Tanzania","TZA","Borrowed any money (% age 15+)","borrow.any",55.74,2014
"Tanzania","TZA","Borrowed any money (% age 15+)","borrow.any",41.23,2017
"Tanzania","TZA","Borrowed any money (% age 15+)","borrow.any",46.97,2021
"Tanzania","TZA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Tanzania","TZA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Tanzania","TZA","Made a digital payment (% age 15+)","g20.made.t.d",33.62,2014
"Tanzania","TZA","Made a digital payment (% age 15+)","g20.made.t.d",39.77,2017
"Tanzania","TZA","Made a digital payment (% age 15+)","g20.made.t.d",48.4,2021
"Tanzania","TZA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Tanzania","TZA","Saved any money (% age 15+)","save.any",NA,2011
"Tanzania","TZA","Saved any money (% age 15+)","save.any",59.24,2014
"Tanzania","TZA","Saved any money (% age 15+)","save.any",48.39,2017
"Tanzania","TZA","Saved any money (% age 15+)","save.any",49.46,2021
"Tanzania","TZA","Saved any money (% age 15+)","save.any",NA,2022
"Thailand","THA","Account (% age 15+)","account.t.d",72.67,2011
"Thailand","THA","Account (% age 15+)","account.t.d",78.14,2014
"Thailand","THA","Account (% age 15+)","account.t.d",81.59,2017
"Thailand","THA","Account (% age 15+)","account.t.d",95.58,2021
"Thailand","THA","Account (% age 15+)","account.t.d",NA,2022
"Thailand","THA","Account, female (% age 15+)","account.t.d.1",72.64,2011
"Thailand","THA","Account, female (% age 15+)","account.t.d.1",75.44,2014
"Thailand","THA","Account, female (% age 15+)","account.t.d.1",79.78,2017
"Thailand","THA","Account, female (% age 15+)","account.t.d.1",92.7,2021
"Thailand","THA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Thailand","THA","Account, male (% age 15+)","account.t.d.2",72.7,2011
"Thailand","THA","Account, male (% age 15+)","account.t.d.2",81.24,2014
"Thailand","THA","Account, male (% age 15+)","account.t.d.2",83.69,2017
"Thailand","THA","Account, male (% age 15+)","account.t.d.2",98.61,2021
"Thailand","THA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Thailand","THA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Thailand","THA","Borrowed any money (% age 15+)","borrow.any",52.06,2014
"Thailand","THA","Borrowed any money (% age 15+)","borrow.any",47.46,2017
"Thailand","THA","Borrowed any money (% age 15+)","borrow.any",55.89,2021
"Thailand","THA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Thailand","THA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Thailand","THA","Made a digital payment (% age 15+)","g20.made.t.d",21.94,2014
"Thailand","THA","Made a digital payment (% age 15+)","g20.made.t.d",43.15,2017
"Thailand","THA","Made a digital payment (% age 15+)","g20.made.t.d",80.13,2021
"Thailand","THA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Thailand","THA","Saved any money (% age 15+)","save.any",NA,2011
"Thailand","THA","Saved any money (% age 15+)","save.any",80.52,2014
"Thailand","THA","Saved any money (% age 15+)","save.any",61.79,2017
"Thailand","THA","Saved any money (% age 15+)","save.any",67.06,2021
"Thailand","THA","Saved any money (% age 15+)","save.any",NA,2022
"Togo","TGO","Account (% age 15+)","account.t.d",10.19,2011
"Togo","TGO","Account (% age 15+)","account.t.d",18.25,2014
"Togo","TGO","Account (% age 15+)","account.t.d",45.29,2017
"Togo","TGO","Account (% age 15+)","account.t.d",49.61,2021
"Togo","TGO","Account (% age 15+)","account.t.d",NA,2022
"Togo","TGO","Account, female (% age 15+)","account.t.d.1",9.22,2011
"Togo","TGO","Account, female (% age 15+)","account.t.d.1",15.11,2014
"Togo","TGO","Account, female (% age 15+)","account.t.d.1",37.59,2017
"Togo","TGO","Account, female (% age 15+)","account.t.d.1",44.3,2021
"Togo","TGO","Account, female (% age 15+)","account.t.d.1",NA,2022
"Togo","TGO","Account, male (% age 15+)","account.t.d.2",11.19,2011
"Togo","TGO","Account, male (% age 15+)","account.t.d.2",21.49,2014
"Togo","TGO","Account, male (% age 15+)","account.t.d.2",53.05,2017
"Togo","TGO","Account, male (% age 15+)","account.t.d.2",55.22,2021
"Togo","TGO","Account, male (% age 15+)","account.t.d.2",NA,2022
"Togo","TGO","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Togo","TGO","Borrowed any money (% age 15+)","borrow.any",28.62,2014
"Togo","TGO","Borrowed any money (% age 15+)","borrow.any",40.28,2017
"Togo","TGO","Borrowed any money (% age 15+)","borrow.any",49.08,2021
"Togo","TGO","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Togo","TGO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Togo","TGO","Made a digital payment (% age 15+)","g20.made.t.d",2.94,2014
"Togo","TGO","Made a digital payment (% age 15+)","g20.made.t.d",27.02,2017
"Togo","TGO","Made a digital payment (% age 15+)","g20.made.t.d",41.96,2021
"Togo","TGO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Togo","TGO","Saved any money (% age 15+)","save.any",NA,2011
"Togo","TGO","Saved any money (% age 15+)","save.any",37.55,2014
"Togo","TGO","Saved any money (% age 15+)","save.any",45.23,2017
"Togo","TGO","Saved any money (% age 15+)","save.any",54.79,2021
"Togo","TGO","Saved any money (% age 15+)","save.any",NA,2022
"Trinidad and Tobago","TTO","Account (% age 15+)","account.t.d",75.92,2011
"Trinidad and Tobago","TTO","Account (% age 15+)","account.t.d",NA,2014
"Trinidad and Tobago","TTO","Account (% age 15+)","account.t.d",80.78,2017
"Trinidad and Tobago","TTO","Account (% age 15+)","account.t.d",NA,2021
"Trinidad and Tobago","TTO","Account (% age 15+)","account.t.d",NA,2022
"Trinidad and Tobago","TTO","Account, female (% age 15+)","account.t.d.1",69.86,2011
"Trinidad and Tobago","TTO","Account, female (% age 15+)","account.t.d.1",NA,2014
"Trinidad and Tobago","TTO","Account, female (% age 15+)","account.t.d.1",73.6,2017
"Trinidad and Tobago","TTO","Account, female (% age 15+)","account.t.d.1",NA,2021
"Trinidad and Tobago","TTO","Account, female (% age 15+)","account.t.d.1",NA,2022
"Trinidad and Tobago","TTO","Account, male (% age 15+)","account.t.d.2",81.99,2011
"Trinidad and Tobago","TTO","Account, male (% age 15+)","account.t.d.2",NA,2014
"Trinidad and Tobago","TTO","Account, male (% age 15+)","account.t.d.2",88.22,2017
"Trinidad and Tobago","TTO","Account, male (% age 15+)","account.t.d.2",NA,2021
"Trinidad and Tobago","TTO","Account, male (% age 15+)","account.t.d.2",NA,2022
"Trinidad and Tobago","TTO","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Trinidad and Tobago","TTO","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Trinidad and Tobago","TTO","Borrowed any money (% age 15+)","borrow.any",46.55,2017
"Trinidad and Tobago","TTO","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Trinidad and Tobago","TTO","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Trinidad and Tobago","TTO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Trinidad and Tobago","TTO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Trinidad and Tobago","TTO","Made a digital payment (% age 15+)","g20.made.t.d",50.02,2017
"Trinidad and Tobago","TTO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Trinidad and Tobago","TTO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Trinidad and Tobago","TTO","Saved any money (% age 15+)","save.any",NA,2011
"Trinidad and Tobago","TTO","Saved any money (% age 15+)","save.any",NA,2014
"Trinidad and Tobago","TTO","Saved any money (% age 15+)","save.any",70.73,2017
"Trinidad and Tobago","TTO","Saved any money (% age 15+)","save.any",NA,2021
"Trinidad and Tobago","TTO","Saved any money (% age 15+)","save.any",NA,2022
"Tunisia","TUN","Account (% age 15+)","account.t.d",NA,2011
"Tunisia","TUN","Account (% age 15+)","account.t.d",27.43,2014
"Tunisia","TUN","Account (% age 15+)","account.t.d",36.91,2017
"Tunisia","TUN","Account (% age 15+)","account.t.d",36.85,2021
"Tunisia","TUN","Account (% age 15+)","account.t.d",NA,2022
"Tunisia","TUN","Account, female (% age 15+)","account.t.d.1",NA,2011
"Tunisia","TUN","Account, female (% age 15+)","account.t.d.1",20.7,2014
"Tunisia","TUN","Account, female (% age 15+)","account.t.d.1",28.36,2017
"Tunisia","TUN","Account, female (% age 15+)","account.t.d.1",28.75,2021
"Tunisia","TUN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Tunisia","TUN","Account, male (% age 15+)","account.t.d.2",NA,2011
"Tunisia","TUN","Account, male (% age 15+)","account.t.d.2",34.25,2014
"Tunisia","TUN","Account, male (% age 15+)","account.t.d.2",45.73,2017
"Tunisia","TUN","Account, male (% age 15+)","account.t.d.2",45.14,2021
"Tunisia","TUN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Tunisia","TUN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Tunisia","TUN","Borrowed any money (% age 15+)","borrow.any",37.22,2014
"Tunisia","TUN","Borrowed any money (% age 15+)","borrow.any",45.09,2017
"Tunisia","TUN","Borrowed any money (% age 15+)","borrow.any",50.58,2021
"Tunisia","TUN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Tunisia","TUN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Tunisia","TUN","Made a digital payment (% age 15+)","g20.made.t.d",13.4,2014
"Tunisia","TUN","Made a digital payment (% age 15+)","g20.made.t.d",19.09,2017
"Tunisia","TUN","Made a digital payment (% age 15+)","g20.made.t.d",15.48,2021
"Tunisia","TUN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Tunisia","TUN","Saved any money (% age 15+)","save.any",NA,2011
"Tunisia","TUN","Saved any money (% age 15+)","save.any",38.01,2014
"Tunisia","TUN","Saved any money (% age 15+)","save.any",39.4,2017
"Tunisia","TUN","Saved any money (% age 15+)","save.any",44.69,2021
"Tunisia","TUN","Saved any money (% age 15+)","save.any",NA,2022
"Turkiye","TUR","Account (% age 15+)","account.t.d",57.6,2011
"Turkiye","TUR","Account (% age 15+)","account.t.d",56.68,2014
"Turkiye","TUR","Account (% age 15+)","account.t.d",68.59,2017
"Turkiye","TUR","Account (% age 15+)","account.t.d",74.09,2021
"Turkiye","TUR","Account (% age 15+)","account.t.d",NA,2022
"Turkiye","TUR","Account, female (% age 15+)","account.t.d.1",32.68,2011
"Turkiye","TUR","Account, female (% age 15+)","account.t.d.1",44.46,2014
"Turkiye","TUR","Account, female (% age 15+)","account.t.d.1",54.29,2017
"Turkiye","TUR","Account, female (% age 15+)","account.t.d.1",62.55,2021
"Turkiye","TUR","Account, female (% age 15+)","account.t.d.1",NA,2022
"Turkiye","TUR","Account, male (% age 15+)","account.t.d.2",82.06,2011
"Turkiye","TUR","Account, male (% age 15+)","account.t.d.2",69.16,2014
"Turkiye","TUR","Account, male (% age 15+)","account.t.d.2",82.99,2017
"Turkiye","TUR","Account, male (% age 15+)","account.t.d.2",85.34,2021
"Turkiye","TUR","Account, male (% age 15+)","account.t.d.2",NA,2022
"Turkiye","TUR","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Turkiye","TUR","Borrowed any money (% age 15+)","borrow.any",61.06,2014
"Turkiye","TUR","Borrowed any money (% age 15+)","borrow.any",59.15,2017
"Turkiye","TUR","Borrowed any money (% age 15+)","borrow.any",64.98,2021
"Turkiye","TUR","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Turkiye","TUR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Turkiye","TUR","Made a digital payment (% age 15+)","g20.made.t.d",44.28,2014
"Turkiye","TUR","Made a digital payment (% age 15+)","g20.made.t.d",54.21,2017
"Turkiye","TUR","Made a digital payment (% age 15+)","g20.made.t.d",61.67,2021
"Turkiye","TUR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Turkiye","TUR","Saved any money (% age 15+)","save.any",NA,2011
"Turkiye","TUR","Saved any money (% age 15+)","save.any",41.13,2014
"Turkiye","TUR","Saved any money (% age 15+)","save.any",39.07,2017
"Turkiye","TUR","Saved any money (% age 15+)","save.any",20.45,2021
"Turkiye","TUR","Saved any money (% age 15+)","save.any",NA,2022
"Turkmenistan","TKM","Account (% age 15+)","account.t.d",0.4,2011
"Turkmenistan","TKM","Account (% age 15+)","account.t.d",NA,2014
"Turkmenistan","TKM","Account (% age 15+)","account.t.d",40.58,2017
"Turkmenistan","TKM","Account (% age 15+)","account.t.d",NA,2021
"Turkmenistan","TKM","Account (% age 15+)","account.t.d",NA,2022
"Turkmenistan","TKM","Account, female (% age 15+)","account.t.d.1",0.79,2011
"Turkmenistan","TKM","Account, female (% age 15+)","account.t.d.1",NA,2014
"Turkmenistan","TKM","Account, female (% age 15+)","account.t.d.1",35.52,2017
"Turkmenistan","TKM","Account, female (% age 15+)","account.t.d.1",NA,2021
"Turkmenistan","TKM","Account, female (% age 15+)","account.t.d.1",NA,2022
"Turkmenistan","TKM","Account, male (% age 15+)","account.t.d.2",0,2011
"Turkmenistan","TKM","Account, male (% age 15+)","account.t.d.2",NA,2014
"Turkmenistan","TKM","Account, male (% age 15+)","account.t.d.2",45.71,2017
"Turkmenistan","TKM","Account, male (% age 15+)","account.t.d.2",NA,2021
"Turkmenistan","TKM","Account, male (% age 15+)","account.t.d.2",NA,2022
"Turkmenistan","TKM","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Turkmenistan","TKM","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Turkmenistan","TKM","Borrowed any money (% age 15+)","borrow.any",36.94,2017
"Turkmenistan","TKM","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Turkmenistan","TKM","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Turkmenistan","TKM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Turkmenistan","TKM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Turkmenistan","TKM","Made a digital payment (% age 15+)","g20.made.t.d",9.27,2017
"Turkmenistan","TKM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Turkmenistan","TKM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Turkmenistan","TKM","Saved any money (% age 15+)","save.any",NA,2011
"Turkmenistan","TKM","Saved any money (% age 15+)","save.any",NA,2014
"Turkmenistan","TKM","Saved any money (% age 15+)","save.any",51.04,2017
"Turkmenistan","TKM","Saved any money (% age 15+)","save.any",NA,2021
"Turkmenistan","TKM","Saved any money (% age 15+)","save.any",NA,2022
"Uganda","UGA","Account (% age 15+)","account.t.d",20.46,2011
"Uganda","UGA","Account (% age 15+)","account.t.d",44.45,2014
"Uganda","UGA","Account (% age 15+)","account.t.d",59.2,2017
"Uganda","UGA","Account (% age 15+)","account.t.d",65.91,2021
"Uganda","UGA","Account (% age 15+)","account.t.d",NA,2022
"Uganda","UGA","Account, female (% age 15+)","account.t.d.1",15.06,2011
"Uganda","UGA","Account, female (% age 15+)","account.t.d.1",36.63,2014
"Uganda","UGA","Account, female (% age 15+)","account.t.d.1",52.71,2017
"Uganda","UGA","Account, female (% age 15+)","account.t.d.1",65.06,2021
"Uganda","UGA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Uganda","UGA","Account, male (% age 15+)","account.t.d.2",25.78,2011
"Uganda","UGA","Account, male (% age 15+)","account.t.d.2",52.36,2014
"Uganda","UGA","Account, male (% age 15+)","account.t.d.2",66.08,2017
"Uganda","UGA","Account, male (% age 15+)","account.t.d.2",66.88,2021
"Uganda","UGA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Uganda","UGA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Uganda","UGA","Borrowed any money (% age 15+)","borrow.any",78.97,2014
"Uganda","UGA","Borrowed any money (% age 15+)","borrow.any",66.13,2017
"Uganda","UGA","Borrowed any money (% age 15+)","borrow.any",75.13,2021
"Uganda","UGA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Uganda","UGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Uganda","UGA","Made a digital payment (% age 15+)","g20.made.t.d",38.71,2014
"Uganda","UGA","Made a digital payment (% age 15+)","g20.made.t.d",51.27,2017
"Uganda","UGA","Made a digital payment (% age 15+)","g20.made.t.d",60.57,2021
"Uganda","UGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Uganda","UGA","Saved any money (% age 15+)","save.any",NA,2011
"Uganda","UGA","Saved any money (% age 15+)","save.any",75.18,2014
"Uganda","UGA","Saved any money (% age 15+)","save.any",68.56,2017
"Uganda","UGA","Saved any money (% age 15+)","save.any",70.79,2021
"Uganda","UGA","Saved any money (% age 15+)","save.any",NA,2022
"Ukraine","UKR","Account (% age 15+)","account.t.d",41.27,2011
"Ukraine","UKR","Account (% age 15+)","account.t.d",52.71,2014
"Ukraine","UKR","Account (% age 15+)","account.t.d",62.9,2017
"Ukraine","UKR","Account (% age 15+)","account.t.d",83.56,2021
"Ukraine","UKR","Account (% age 15+)","account.t.d",NA,2022
"Ukraine","UKR","Account, female (% age 15+)","account.t.d.1",39.21,2011
"Ukraine","UKR","Account, female (% age 15+)","account.t.d.1",51.69,2014
"Ukraine","UKR","Account, female (% age 15+)","account.t.d.1",61.32,2017
"Ukraine","UKR","Account, female (% age 15+)","account.t.d.1",80.69,2021
"Ukraine","UKR","Account, female (% age 15+)","account.t.d.1",NA,2022
"Ukraine","UKR","Account, male (% age 15+)","account.t.d.2",43.88,2011
"Ukraine","UKR","Account, male (% age 15+)","account.t.d.2",54.02,2014
"Ukraine","UKR","Account, male (% age 15+)","account.t.d.2",65.03,2017
"Ukraine","UKR","Account, male (% age 15+)","account.t.d.2",87.07,2021
"Ukraine","UKR","Account, male (% age 15+)","account.t.d.2",NA,2022
"Ukraine","UKR","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Ukraine","UKR","Borrowed any money (% age 15+)","borrow.any",41.5,2014
"Ukraine","UKR","Borrowed any money (% age 15+)","borrow.any",46.86,2017
"Ukraine","UKR","Borrowed any money (% age 15+)","borrow.any",56.46,2021
"Ukraine","UKR","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Ukraine","UKR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Ukraine","UKR","Made a digital payment (% age 15+)","g20.made.t.d",34.03,2014
"Ukraine","UKR","Made a digital payment (% age 15+)","g20.made.t.d",47.41,2017
"Ukraine","UKR","Made a digital payment (% age 15+)","g20.made.t.d",75.45,2021
"Ukraine","UKR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Ukraine","UKR","Saved any money (% age 15+)","save.any",NA,2011
"Ukraine","UKR","Saved any money (% age 15+)","save.any",40.11,2014
"Ukraine","UKR","Saved any money (% age 15+)","save.any",39.63,2017
"Ukraine","UKR","Saved any money (% age 15+)","save.any",35.23,2021
"Ukraine","UKR","Saved any money (% age 15+)","save.any",NA,2022
"United Arab Emirates","ARE","Account (% age 15+)","account.t.d",59.73,2011
"United Arab Emirates","ARE","Account (% age 15+)","account.t.d",83.74,2014
"United Arab Emirates","ARE","Account (% age 15+)","account.t.d",88.21,2017
"United Arab Emirates","ARE","Account (% age 15+)","account.t.d",85.74,2021
"United Arab Emirates","ARE","Account (% age 15+)","account.t.d",NA,2022
"United Arab Emirates","ARE","Account, female (% age 15+)","account.t.d.1",47.21,2011
"United Arab Emirates","ARE","Account, female (% age 15+)","account.t.d.1",67.68,2014
"United Arab Emirates","ARE","Account, female (% age 15+)","account.t.d.1",76.42,2017
"United Arab Emirates","ARE","Account, female (% age 15+)","account.t.d.1",86.68,2021
"United Arab Emirates","ARE","Account, female (% age 15+)","account.t.d.1",NA,2022
"United Arab Emirates","ARE","Account, male (% age 15+)","account.t.d.2",68.78,2011
"United Arab Emirates","ARE","Account, male (% age 15+)","account.t.d.2",89.98,2014
"United Arab Emirates","ARE","Account, male (% age 15+)","account.t.d.2",92.67,2017
"United Arab Emirates","ARE","Account, male (% age 15+)","account.t.d.2",85.39,2021
"United Arab Emirates","ARE","Account, male (% age 15+)","account.t.d.2",NA,2022
"United Arab Emirates","ARE","Borrowed any money (% age 15+)","borrow.any",NA,2011
"United Arab Emirates","ARE","Borrowed any money (% age 15+)","borrow.any",63.84,2014
"United Arab Emirates","ARE","Borrowed any money (% age 15+)","borrow.any",63.86,2017
"United Arab Emirates","ARE","Borrowed any money (% age 15+)","borrow.any",43.51,2021
"United Arab Emirates","ARE","Borrowed any money (% age 15+)","borrow.any",NA,2022
"United Arab Emirates","ARE","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"United Arab Emirates","ARE","Made a digital payment (% age 15+)","g20.made.t.d",68.29,2014
"United Arab Emirates","ARE","Made a digital payment (% age 15+)","g20.made.t.d",76.07,2017
"United Arab Emirates","ARE","Made a digital payment (% age 15+)","g20.made.t.d",75.05,2021
"United Arab Emirates","ARE","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"United Arab Emirates","ARE","Saved any money (% age 15+)","save.any",NA,2011
"United Arab Emirates","ARE","Saved any money (% age 15+)","save.any",66.56,2014
"United Arab Emirates","ARE","Saved any money (% age 15+)","save.any",56.81,2017
"United Arab Emirates","ARE","Saved any money (% age 15+)","save.any",33.6,2021
"United Arab Emirates","ARE","Saved any money (% age 15+)","save.any",NA,2022
"United Kingdom","GBR","Account (% age 15+)","account.t.d",97.2,2011
"United Kingdom","GBR","Account (% age 15+)","account.t.d",98.93,2014
"United Kingdom","GBR","Account (% age 15+)","account.t.d",96.37,2017
"United Kingdom","GBR","Account (% age 15+)","account.t.d",99.76,2021
"United Kingdom","GBR","Account (% age 15+)","account.t.d",NA,2022
"United Kingdom","GBR","Account, female (% age 15+)","account.t.d.1",97.65,2011
"United Kingdom","GBR","Account, female (% age 15+)","account.t.d.1",98.65,2014
"United Kingdom","GBR","Account, female (% age 15+)","account.t.d.1",96.07,2017
"United Kingdom","GBR","Account, female (% age 15+)","account.t.d.1",99.91,2021
"United Kingdom","GBR","Account, female (% age 15+)","account.t.d.1",NA,2022
"United Kingdom","GBR","Account, male (% age 15+)","account.t.d.2",96.71,2011
"United Kingdom","GBR","Account, male (% age 15+)","account.t.d.2",99.22,2014
"United Kingdom","GBR","Account, male (% age 15+)","account.t.d.2",96.67,2017
"United Kingdom","GBR","Account, male (% age 15+)","account.t.d.2",99.61,2021
"United Kingdom","GBR","Account, male (% age 15+)","account.t.d.2",NA,2022
"United Kingdom","GBR","Borrowed any money (% age 15+)","borrow.any",NA,2011
"United Kingdom","GBR","Borrowed any money (% age 15+)","borrow.any",70.26,2014
"United Kingdom","GBR","Borrowed any money (% age 15+)","borrow.any",74.61,2017
"United Kingdom","GBR","Borrowed any money (% age 15+)","borrow.any",61.83,2021
"United Kingdom","GBR","Borrowed any money (% age 15+)","borrow.any",NA,2022
"United Kingdom","GBR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"United Kingdom","GBR","Made a digital payment (% age 15+)","g20.made.t.d",95.59,2014
"United Kingdom","GBR","Made a digital payment (% age 15+)","g20.made.t.d",94.16,2017
"United Kingdom","GBR","Made a digital payment (% age 15+)","g20.made.t.d",98.59,2021
"United Kingdom","GBR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"United Kingdom","GBR","Saved any money (% age 15+)","save.any",NA,2011
"United Kingdom","GBR","Saved any money (% age 15+)","save.any",71.28,2014
"United Kingdom","GBR","Saved any money (% age 15+)","save.any",73.95,2017
"United Kingdom","GBR","Saved any money (% age 15+)","save.any",81.76,2021
"United Kingdom","GBR","Saved any money (% age 15+)","save.any",NA,2022
"United States","USA","Account (% age 15+)","account.t.d",87.96,2011
"United States","USA","Account (% age 15+)","account.t.d",93.58,2014
"United States","USA","Account (% age 15+)","account.t.d",93.12,2017
"United States","USA","Account (% age 15+)","account.t.d",94.95,2021
"United States","USA","Account (% age 15+)","account.t.d",NA,2022
"United States","USA","Account, female (% age 15+)","account.t.d.1",84.07,2011
"United States","USA","Account, female (% age 15+)","account.t.d.1",94.8,2014
"United States","USA","Account, female (% age 15+)","account.t.d.1",92.69,2017
"United States","USA","Account, female (% age 15+)","account.t.d.1",96.79,2021
"United States","USA","Account, female (% age 15+)","account.t.d.1",NA,2022
"United States","USA","Account, male (% age 15+)","account.t.d.2",91.98,2011
"United States","USA","Account, male (% age 15+)","account.t.d.2",92.36,2014
"United States","USA","Account, male (% age 15+)","account.t.d.2",93.57,2017
"United States","USA","Account, male (% age 15+)","account.t.d.2",93.09,2021
"United States","USA","Account, male (% age 15+)","account.t.d.2",NA,2022
"United States","USA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"United States","USA","Borrowed any money (% age 15+)","borrow.any",77.37,2014
"United States","USA","Borrowed any money (% age 15+)","borrow.any",77.43,2017
"United States","USA","Borrowed any money (% age 15+)","borrow.any",76.18,2021
"United States","USA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"United States","USA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
